usage_id,customer_id,month,feature,usage_count,plan
1838,CUST_1030,2024-06-01,Reports,3,Basic
1839,CUST_1030,2024-07-01,Dashboard,4,Basic
1840,CUST_1030,2024-07-01,Reports,4,Basic
1841,CUST_1030,2024-07-01,User Management,4,Basic
1842,CUST_1030,2024-09-01,Dashboard,2,Basic
1843,CUST_1030,2024-09-01,Reports,5,Basic
1844,CUST_1030,2024-10-01,Dashboard,2,Basic
1845,CUST_1030,2024-10-01,Reports,2,Basic
1846,CUST_1030,2024-10-01,User Management,3,Basic
1847,CUST_1030,2024-11-01,Dashboard,4,Basic
1848,CUST_1030,2024-11-01,Reports,3,Basic
1849,CUST_1030,2024-12-01,Dashboard,2,Basic
1850,CUST_1030,2024-12-01,Reports,2,Basic
1851,CUST_1031,2022-02-01,Dashboard,5,Pro
1852,CUST_1031,2022-02-01,Reports,3,Pro
1853,CUST_1031,2022-02-01,User Management,3,Pro
1854,CUST_1031,2022-02-01,Advanced Analytics,5,Pro
1855,CUST_1031,2022-03-01,Dashboard,9,Pro
1856,CUST_1031,2022-03-01,Reports,8,Pro
1857,CUST_1031,2022-03-01,API Access,12,Pro
1858,CUST_1031,2022-03-01,Advanced Analytics,8,Pro
1859,CUST_1031,2022-04-01,Dashboard,1,Pro
1860,CUST_1031,2022-04-01,Reports,2,Pro
1861,CUST_1031,2022-04-01,User Management,2,Pro
1862,CUST_1031,2022-05-01,Dashboard,7,Pro
1863,CUST_1031,2022-05-01,Reports,8,Pro
1864,CUST_1031,2022-05-01,User Management,13,Pro
1865,CUST_1031,2022-05-01,Advanced Analytics,10,Pro
1866,CUST_1031,2022-06-01,Dashboard,9,Pro
1867,CUST_1031,2022-06-01,Reports,2,Pro
1868,CUST_1031,2022-07-01,Dashboard,2,Pro
1869,CUST_1031,2022-07-01,Reports,3,Pro
1870,CUST_1031,2022-07-01,User Management,8,Pro
1871,CUST_1031,2022-07-01,API Access,3,Pro
1872,CUST_1031,2022-08-01,Dashboard,3,Pro
1873,CUST_1031,2022-08-01,Reports,3,Pro
1874,CUST_1031,2022-08-01,User Management,10,Pro
1875,CUST_1031,2022-08-01,API Access,2,Pro
1876,CUST_1031,2022-08-01,Advanced Analytics,10,Pro
1877,CUST_1031,2022-09-01,Dashboard,2,Pro
1878,CUST_1031,2022-09-01,Reports,4,Pro
1879,CUST_1031,2022-09-01,User Management,5,Pro
1880,CUST_1031,2022-10-01,Dashboard,15,Pro
1881,CUST_1031,2022-10-01,Reports,4,Pro
1882,CUST_1031,2022-10-01,User Management,4,Pro
1883,CUST_1031,2022-10-01,API Access,12,Pro
1884,CUST_1031,2022-10-01,Advanced Analytics,14,Pro
1885,CUST_1031,2022-11-01,Dashboard,3,Pro
1886,CUST_1031,2022-11-01,Reports,4,Pro
1887,CUST_1031,2022-11-01,User Management,6,Pro
1888,CUST_1031,2022-12-01,Dashboard,8,Pro
1889,CUST_1031,2022-12-01,Reports,9,Pro
1890,CUST_1031,2022-12-01,API Access,3,Pro
1891,CUST_1031,2023-01-01,Dashboard,2,Pro
1892,CUST_1031,2023-01-01,Reports,14,Pro
1893,CUST_1031,2023-01-01,User Management,15,Pro
1894,CUST_1031,2023-01-01,Advanced Analytics,11,Pro
1895,CUST_1031,2023-02-01,Dashboard,5,Pro
1896,CUST_1031,2023-02-01,Reports,6,Pro
1897,CUST_1031,2023-02-01,User Management,9,Pro
1898,CUST_1031,2023-02-01,Advanced Analytics,4,Pro
1899,CUST_1031,2023-03-01,Dashboard,10,Pro
1900,CUST_1031,2023-03-01,Reports,11,Pro
1901,CUST_1031,2023-04-01,Dashboard,4,Pro
1902,CUST_1031,2023-04-01,Reports,9,Pro
1903,CUST_1031,2023-04-01,User Management,1,Pro
1904,CUST_1031,2023-04-01,API Access,12,Pro
1905,CUST_1031,2023-05-01,Dashboard,5,Pro
1906,CUST_1031,2023-05-01,User Management,4,Pro
1907,CUST_1031,2023-06-01,Dashboard,2,Pro
1908,CUST_1031,2023-06-01,Reports,1,Pro
1909,CUST_1031,2023-06-01,User Management,4,Pro
1910,CUST_1031,2023-07-01,Dashboard,3,Pro
1911,CUST_1031,2023-07-01,User Management,8,Pro
1912,CUST_1031,2023-08-01,Dashboard,3,Pro
1913,CUST_1031,2023-08-01,Reports,4,Pro
1914,CUST_1031,2023-08-01,API Access,11,Pro
1915,CUST_1031,2023-09-01,Dashboard,13,Pro
1916,CUST_1031,2023-09-01,Reports,10,Pro
1917,CUST_1031,2023-09-01,User Management,13,Pro
1918,CUST_1031,2023-10-01,Dashboard,11,Pro
1919,CUST_1031,2023-10-01,Reports,8,Pro
1920,CUST_1031,2023-10-01,API Access,15,Pro
1921,CUST_1031,2023-11-01,Dashboard,1,Pro
1922,CUST_1031,2023-11-01,Reports,3,Pro
1923,CUST_1031,2023-11-01,API Access,10,Pro
1924,CUST_1031,2023-12-01,Dashboard,1,Pro
1925,CUST_1031,2023-12-01,Reports,6,Pro
1926,CUST_1031,2024-01-01,Dashboard,3,Pro
1927,CUST_1031,2024-01-01,Reports,7,Pro
1928,CUST_1031,2024-01-01,User Management,9,Pro
1929,CUST_1031,2024-01-01,Advanced Analytics,7,Pro
1930,CUST_1031,2024-02-01,Dashboard,6,Pro
1931,CUST_1031,2024-02-01,Reports,10,Pro
1932,CUST_1031,2024-02-01,User Management,6,Pro
1933,CUST_1031,2024-02-01,API Access,10,Pro
1934,CUST_1031,2024-02-01,Advanced Analytics,10,Pro
1935,CUST_1031,2024-03-01,Dashboard,10,Pro
1936,CUST_1031,2024-03-01,Reports,8,Pro
1937,CUST_1031,2024-03-01,User Management,9,Pro
1938,CUST_1031,2024-03-01,Advanced Analytics,5,Pro
1939,CUST_1031,2024-04-01,Dashboard,2,Pro
1940,CUST_1031,2024-04-01,Reports,6,Pro
1941,CUST_1031,2024-04-01,API Access,4,Pro
1942,CUST_1031,2024-05-01,Dashboard,5,Pro
1943,CUST_1031,2024-05-01,Reports,11,Pro
1944,CUST_1031,2024-05-01,API Access,13,Pro
1945,CUST_1031,2024-05-01,Advanced Analytics,9,Pro
1946,CUST_1031,2024-06-01,Dashboard,5,Pro
1947,CUST_1031,2024-06-01,Reports,4,Pro
1948,CUST_1031,2024-06-01,Advanced Analytics,9,Pro
1949,CUST_1031,2024-07-01,Reports,11,Pro
1950,CUST_1031,2024-07-01,User Management,2,Pro
1951,CUST_1031,2024-08-01,Dashboard,4,Pro
1952,CUST_1031,2024-08-01,Reports,4,Pro
1953,CUST_1031,2024-08-01,User Management,7,Pro
1954,CUST_1031,2024-08-01,Advanced Analytics,7,Pro
1955,CUST_1031,2024-09-01,Dashboard,3,Pro
1956,CUST_1031,2024-09-01,Reports,2,Pro
1957,CUST_1031,2024-09-01,API Access,8,Pro
1958,CUST_1031,2024-10-01,Dashboard,13,Pro
1959,CUST_1031,2024-10-01,Reports,9,Pro
1960,CUST_1031,2024-10-01,User Management,2,Pro
1961,CUST_1031,2024-10-01,API Access,13,Pro
1962,CUST_1031,2024-11-01,Dashboard,9,Pro
1963,CUST_1031,2024-11-01,Reports,4,Pro
1964,CUST_1031,2024-11-01,User Management,12,Pro
1965,CUST_1031,2024-11-01,API Access,1,Pro
1966,CUST_1031,2024-12-01,Dashboard,10,Pro
1967,CUST_1031,2024-12-01,API Access,7,Pro
1968,CUST_1031,2024-12-01,Advanced Analytics,2,Pro
1969,CUST_1032,2022-06-01,Dashboard,5,Pro
1970,CUST_1032,2022-06-01,Reports,4,Pro
1971,CUST_1032,2022-06-01,API Access,7,Pro
1972,CUST_1032,2022-07-01,Dashboard,3,Pro
1973,CUST_1032,2022-07-01,Reports,4,Pro
1974,CUST_1032,2022-07-01,API Access,5,Pro
1975,CUST_1032,2022-08-01,Dashboard,2,Pro
1976,CUST_1032,2022-08-01,Reports,11,Pro
1977,CUST_1032,2022-08-01,User Management,2,Pro
1978,CUST_1032,2022-09-01,Dashboard,11,Pro
1979,CUST_1032,2022-10-01,Dashboard,10,Pro
1980,CUST_1032,2022-10-01,Reports,8,Pro
1981,CUST_1032,2022-10-01,User Management,4,Pro
1982,CUST_1032,2022-10-01,Advanced Analytics,3,Pro
1983,CUST_1032,2022-11-01,Dashboard,8,Pro
1984,CUST_1032,2022-11-01,User Management,7,Pro
1985,CUST_1032,2022-11-01,API Access,6,Pro
1986,CUST_1032,2022-12-01,Dashboard,7,Pro
1987,CUST_1032,2022-12-01,Reports,6,Pro
1988,CUST_1032,2023-01-01,Dashboard,2,Pro
1989,CUST_1032,2023-01-01,Reports,8,Pro
1990,CUST_1032,2023-02-01,Dashboard,12,Pro
1991,CUST_1032,2023-02-01,Reports,14,Pro
1992,CUST_1032,2023-02-01,User Management,7,Pro
1993,CUST_1032,2023-03-01,Dashboard,5,Pro
1994,CUST_1032,2023-03-01,Reports,5,Pro
1995,CUST_1032,2023-03-01,Advanced Analytics,1,Pro
1996,CUST_1032,2023-04-01,Dashboard,1,Pro
1997,CUST_1032,2023-04-01,Reports,1,Pro
1998,CUST_1032,2023-04-01,User Management,1,Pro
1999,CUST_1032,2023-04-01,API Access,4,Pro
2000,CUST_1032,2023-04-01,Advanced Analytics,5,Pro
2001,CUST_1032,2023-05-01,Dashboard,10,Pro
2002,CUST_1032,2023-05-01,Reports,3,Pro
2003,CUST_1032,2023-05-01,User Management,6,Pro
2004,CUST_1032,2023-05-01,API Access,1,Pro
2005,CUST_1032,2023-06-01,Dashboard,5,Pro
2006,CUST_1032,2023-06-01,Reports,3,Pro
2007,CUST_1032,2023-06-01,API Access,6,Pro
2008,CUST_1032,2023-07-01,Dashboard,8,Pro
2009,CUST_1032,2023-07-01,Reports,4,Pro
2010,CUST_1032,2023-07-01,User Management,2,Pro
2011,CUST_1032,2023-08-01,Dashboard,1,Pro
2012,CUST_1032,2023-08-01,User Management,8,Pro
2013,CUST_1032,2023-09-01,Dashboard,9,Pro
2014,CUST_1032,2023-09-01,User Management,2,Pro
2015,CUST_1032,2023-09-01,API Access,4,Pro
2016,CUST_1032,2023-09-01,Advanced Analytics,9,Pro
2017,CUST_1032,2023-10-01,Dashboard,10,Pro
2018,CUST_1032,2023-10-01,Reports,8,Pro
2019,CUST_1032,2023-10-01,User Management,7,Pro
2020,CUST_1032,2023-10-01,API Access,1,Pro
2021,CUST_1032,2023-11-01,Dashboard,9,Pro
2022,CUST_1032,2023-11-01,Reports,8,Pro
2023,CUST_1032,2023-12-01,Dashboard,12,Pro
2024,CUST_1032,2023-12-01,Reports,13,Pro
2025,CUST_1032,2024-01-01,Dashboard,13,Pro
2026,CUST_1032,2024-01-01,Reports,13,Pro
2027,CUST_1032,2024-01-01,User Management,8,Pro
2028,CUST_1032,2024-01-01,API Access,4,Pro
2029,CUST_1032,2024-02-01,Dashboard,6,Pro
2030,CUST_1032,2024-02-01,User Management,1,Pro
2031,CUST_1032,2024-02-01,API Access,5,Pro
2032,CUST_1032,2024-03-01,Dashboard,4,Pro
2033,CUST_1032,2024-03-01,Reports,5,Pro
2034,CUST_1032,2024-03-01,User Management,10,Pro
2035,CUST_1032,2024-04-01,Advanced Analytics,4,Pro
2036,CUST_1032,2024-05-01,Dashboard,5,Pro
2037,CUST_1032,2024-05-01,User Management,1,Pro
2038,CUST_1032,2024-06-01,Dashboard,7,Pro
2039,CUST_1032,2024-07-01,Dashboard,8,Pro
2040,CUST_1032,2024-07-01,Reports,3,Pro
2041,CUST_1032,2024-07-01,User Management,7,Pro
2042,CUST_1032,2024-07-01,Advanced Analytics,2,Pro
2043,CUST_1032,2024-08-01,Dashboard,7,Pro
2044,CUST_1032,2024-08-01,Reports,1,Pro
2045,CUST_1032,2024-08-01,API Access,9,Pro
2046,CUST_1033,2023-03-01,Dashboard,1,Basic
2047,CUST_1033,2023-03-01,Reports,3,Basic
2048,CUST_1033,2023-04-01,Dashboard,2,Basic
2049,CUST_1033,2023-04-01,Reports,1,Basic
2050,CUST_1033,2023-04-01,User Management,3,Basic
2051,CUST_1033,2023-05-01,Dashboard,1,Basic
2052,CUST_1033,2023-05-01,Reports,3,Basic
2053,CUST_1033,2023-05-01,User Management,3,Basic
2054,CUST_1033,2023-06-01,Dashboard,7,Pro
2055,CUST_1033,2023-06-01,User Management,9,Pro
2056,CUST_1033,2023-06-01,API Access,3,Pro
2057,CUST_1033,2023-06-01,Advanced Analytics,6,Pro
2058,CUST_1033,2023-07-01,Dashboard,9,Pro
2059,CUST_1033,2023-07-01,Reports,12,Pro
2060,CUST_1033,2023-08-01,Reports,3,Pro
2061,CUST_1033,2023-08-01,User Management,8,Pro
2062,CUST_1033,2023-08-01,API Access,7,Pro
2063,CUST_1033,2023-08-01,Advanced Analytics,1,Pro
2064,CUST_1033,2023-09-01,Dashboard,8,Pro
2065,CUST_1033,2023-09-01,Reports,1,Pro
2066,CUST_1033,2023-10-01,Dashboard,5,Pro
2067,CUST_1033,2023-10-01,Reports,6,Pro
2068,CUST_1033,2023-11-01,Dashboard,7,Pro
2069,CUST_1033,2023-11-01,Reports,4,Pro
2070,CUST_1033,2023-11-01,User Management,10,Pro
2071,CUST_1033,2023-11-01,Advanced Analytics,5,Pro
2072,CUST_1033,2023-12-01,Dashboard,2,Pro
2073,CUST_1033,2023-12-01,Reports,7,Pro
2074,CUST_1033,2023-12-01,User Management,8,Pro
2075,CUST_1033,2023-12-01,Advanced Analytics,2,Pro
2076,CUST_1033,2024-01-01,Dashboard,14,Pro
2077,CUST_1033,2024-01-01,Reports,1,Pro
2078,CUST_1033,2024-01-01,User Management,2,Pro
2079,CUST_1033,2024-01-01,API Access,5,Pro
2080,CUST_1033,2024-02-01,Reports,11,Pro
2081,CUST_1033,2024-02-01,User Management,10,Pro
2082,CUST_1033,2024-03-01,Dashboard,1,Pro
2083,CUST_1033,2024-03-01,Reports,12,Pro
2084,CUST_1033,2024-03-01,User Management,1,Pro
2085,CUST_1033,2024-04-01,Dashboard,3,Pro
2086,CUST_1033,2024-04-01,Reports,1,Pro
2087,CUST_1033,2024-04-01,User Management,8,Pro
2088,CUST_1033,2024-05-01,Dashboard,1,Pro
2089,CUST_1033,2024-05-01,User Management,4,Pro
2090,CUST_1033,2024-05-01,Advanced Analytics,6,Pro
2091,CUST_1033,2024-06-01,Dashboard,1,Pro
2092,CUST_1033,2024-06-01,Reports,14,Pro
2093,CUST_1033,2024-06-01,Advanced Analytics,2,Pro
2094,CUST_1033,2024-07-01,Dashboard,1,Pro
2095,CUST_1033,2024-07-01,Reports,8,Pro
2096,CUST_1033,2024-07-01,User Management,7,Pro
2097,CUST_1033,2024-08-01,Dashboard,10,Pro
2098,CUST_1033,2024-08-01,Reports,3,Pro
2099,CUST_1033,2024-08-01,User Management,9,Pro
2100,CUST_1033,2024-08-01,API Access,3,Pro
2101,CUST_1033,2024-09-01,Dashboard,14,Pro
2102,CUST_1033,2024-09-01,User Management,7,Pro
2103,CUST_1033,2024-09-01,API Access,4,Pro
2104,CUST_1033,2024-10-01,Dashboard,2,Pro
2105,CUST_1033,2024-10-01,Reports,3,Pro
2106,CUST_1033,2024-10-01,User Management,9,Pro
2107,CUST_1033,2024-10-01,Advanced Analytics,1,Pro
2108,CUST_1033,2024-11-01,Dashboard,1,Pro
2109,CUST_1033,2024-11-01,Reports,3,Pro
2110,CUST_1033,2024-11-01,API Access,4,Pro
2111,CUST_1033,2024-11-01,Advanced Analytics,9,Pro
2112,CUST_1033,2024-12-01,Dashboard,2,Pro
2113,CUST_1033,2024-12-01,Reports,7,Pro
2114,CUST_1033,2024-12-01,User Management,4,Pro
2115,CUST_1033,2024-12-01,Advanced Analytics,3,Pro
2116,CUST_1034,2023-06-01,Dashboard,1,Basic
2117,CUST_1034,2023-06-01,Reports,3,Basic
2118,CUST_1034,2023-06-01,User Management,2,Basic
2119,CUST_1034,2023-07-01,Dashboard,1,Basic
2120,CUST_1034,2023-07-01,Reports,1,Basic
2121,CUST_1034,2023-07-01,User Management,2,Basic
2122,CUST_1034,2023-08-01,Dashboard,1,Basic
2123,CUST_1034,2023-08-01,Reports,1,Basic
2124,CUST_1034,2023-09-01,Dashboard,5,Basic
2125,CUST_1034,2023-09-01,User Management,2,Basic
2126,CUST_1034,2023-10-01,Dashboard,1,Basic
2127,CUST_1034,2023-10-01,Reports,1,Basic
2128,CUST_1034,2023-10-01,User Management,2,Basic
2129,CUST_1034,2023-11-01,Dashboard,1,Basic
2130,CUST_1034,2023-11-01,Advanced Analytics,3,Basic
2131,CUST_1034,2023-12-01,Dashboard,5,Basic
2132,CUST_1034,2023-12-01,Reports,4,Basic
2133,CUST_1034,2024-01-01,Dashboard,3,Basic
2134,CUST_1034,2024-01-01,Reports,2,Basic
2135,CUST_1034,2024-01-01,User Management,1,Basic
2136,CUST_1034,2024-02-01,Dashboard,1,Basic
2137,CUST_1034,2024-02-01,Reports,1,Basic
2138,CUST_1034,2024-02-01,User Management,3,Basic
2139,CUST_1034,2024-03-01,Dashboard,1,Basic
2140,CUST_1034,2024-03-01,Reports,2,Basic
2141,CUST_1034,2024-04-01,Dashboard,4,Basic
2142,CUST_1034,2024-04-01,Reports,1,Basic
2143,CUST_1034,2024-05-01,Dashboard,5,Basic
2144,CUST_1034,2024-06-01,Dashboard,3,Basic
2145,CUST_1034,2024-06-01,Reports,3,Basic
2146,CUST_1034,2024-06-01,User Management,2,Basic
2147,CUST_1034,2024-07-01,Reports,2,Basic
2148,CUST_1034,2024-08-01,Dashboard,2,Basic
2149,CUST_1034,2024-08-01,Reports,3,Basic
2150,CUST_1034,2024-08-01,User Management,4,Basic
2151,CUST_1034,2024-09-01,Dashboard,2,Basic
2152,CUST_1034,2024-10-01,Dashboard,3,Basic
2153,CUST_1034,2024-10-01,Reports,1,Basic
2154,CUST_1034,2024-10-01,User Management,2,Basic
2155,CUST_1034,2024-10-01,API Access,1,Basic
2156,CUST_1034,2024-11-01,Dashboard,2,Pro
2157,CUST_1034,2024-11-01,Reports,7,Pro
2158,CUST_1034,2024-11-01,User Management,5,Pro
2159,CUST_1034,2024-11-01,API Access,11,Pro
2160,CUST_1034,2024-11-01,Advanced Analytics,3,Pro
2161,CUST_1034,2024-12-01,Dashboard,9,Pro
2162,CUST_1034,2024-12-01,User Management,10,Pro
2163,CUST_1034,2024-12-01,API Access,5,Pro
2164,CUST_1035,2022-10-01,Dashboard,1,Basic
2165,CUST_1035,2022-10-01,Reports,3,Basic
2166,CUST_1035,2022-11-01,Dashboard,2,Basic
2167,CUST_1035,2022-11-01,Reports,2,Basic
2168,CUST_1035,2022-12-01,Dashboard,1,Basic
2169,CUST_1035,2023-01-01,Dashboard,2,Basic
2170,CUST_1035,2023-01-01,Reports,2,Basic
2171,CUST_1035,2023-02-01,Dashboard,5,Basic
2172,CUST_1035,2023-03-01,Dashboard,1,Basic
2173,CUST_1035,2023-04-01,Dashboard,4,Basic
2174,CUST_1035,2023-05-01,Dashboard,1,Basic
2175,CUST_1035,2023-05-01,Reports,3,Basic
2176,CUST_1035,2023-05-01,API Access,3,Basic
2177,CUST_1035,2023-06-01,Dashboard,3,Basic
2178,CUST_1035,2023-06-01,Reports,1,Basic
2179,CUST_1035,2023-07-01,Dashboard,4,Basic
2180,CUST_1035,2023-07-01,Reports,1,Basic
2181,CUST_1035,2023-07-01,User Management,6,Basic
2182,CUST_1035,2023-08-01,Dashboard,6,Basic
2183,CUST_1035,2023-09-01,Dashboard,2,Basic
2184,CUST_1035,2023-10-01,Dashboard,9,Pro
2185,CUST_1035,2023-10-01,Reports,4,Pro
2186,CUST_1035,2023-10-01,User Management,6,Pro
2187,CUST_1035,2023-11-01,Dashboard,2,Pro
2188,CUST_1035,2023-11-01,Reports,2,Pro
2189,CUST_1035,2023-11-01,API Access,1,Pro
2190,CUST_1035,2023-12-01,Reports,2,Pro
2191,CUST_1035,2023-12-01,User Management,5,Pro
2192,CUST_1035,2023-12-01,Advanced Analytics,12,Pro
2193,CUST_1035,2024-01-01,Dashboard,6,Pro
2194,CUST_1035,2024-01-01,User Management,5,Pro
2195,CUST_1035,2024-02-01,Dashboard,2,Pro
2196,CUST_1035,2024-02-01,Reports,3,Pro
2197,CUST_1035,2024-02-01,User Management,6,Pro
2198,CUST_1035,2024-03-01,Dashboard,6,Pro
2199,CUST_1035,2024-03-01,Reports,8,Pro
2200,CUST_1035,2024-03-01,User Management,2,Pro
2201,CUST_1035,2024-04-01,Dashboard,2,Pro
2202,CUST_1035,2024-04-01,Reports,8,Pro
2203,CUST_1035,2024-05-01,Dashboard,3,Pro
2204,CUST_1035,2024-05-01,Reports,2,Pro
2205,CUST_1035,2024-05-01,API Access,8,Pro
2206,CUST_1035,2024-05-01,Advanced Analytics,8,Pro
2207,CUST_1035,2024-06-01,Dashboard,2,Pro
2208,CUST_1035,2024-06-01,User Management,11,Pro
2209,CUST_1035,2024-07-01,Dashboard,10,Pro
2210,CUST_1035,2024-07-01,API Access,7,Pro
2211,CUST_1035,2024-08-01,Dashboard,10,Pro
2212,CUST_1036,2022-04-01,Dashboard,4,Pro
2213,CUST_1036,2022-04-01,Reports,11,Pro
2214,CUST_1036,2022-04-01,API Access,9,Pro
2215,CUST_1036,2022-05-01,Dashboard,11,Pro
2216,CUST_1036,2022-06-01,Dashboard,2,Pro
2217,CUST_1036,2022-06-01,Reports,6,Pro
2218,CUST_1036,2022-06-01,User Management,4,Pro
2219,CUST_1036,2022-07-01,Dashboard,3,Pro
2220,CUST_1036,2022-07-01,Reports,2,Pro
2221,CUST_1036,2022-07-01,User Management,5,Pro
2222,CUST_1036,2022-07-01,API Access,4,Pro
2223,CUST_1036,2022-08-01,Reports,9,Pro
2224,CUST_1036,2022-09-01,Dashboard,4,Pro
2225,CUST_1036,2022-09-01,Reports,8,Pro
2226,CUST_1036,2022-09-01,User Management,3,Pro
2227,CUST_1036,2022-09-01,API Access,6,Pro
2228,CUST_1036,2022-09-01,Advanced Analytics,2,Pro
2229,CUST_1036,2022-10-01,Reports,11,Pro
2230,CUST_1036,2022-11-01,Dashboard,4,Pro
2231,CUST_1036,2022-11-01,Reports,9,Pro
2232,CUST_1036,2022-11-01,User Management,4,Pro
2233,CUST_1036,2022-11-01,API Access,5,Pro
2234,CUST_1036,2022-12-01,Dashboard,6,Pro
2235,CUST_1036,2022-12-01,Reports,3,Pro
2236,CUST_1036,2022-12-01,User Management,6,Pro
2237,CUST_1036,2023-01-01,Dashboard,6,Pro
2238,CUST_1036,2023-01-01,Reports,1,Pro
2239,CUST_1036,2023-01-01,User Management,8,Pro
2240,CUST_1036,2023-01-01,API Access,6,Pro
2241,CUST_1036,2023-01-01,Advanced Analytics,4,Pro
2242,CUST_1036,2023-02-01,Dashboard,13,Enterprise
2243,CUST_1036,2023-02-01,Reports,25,Enterprise
2244,CUST_1036,2023-02-01,User Management,22,Enterprise
2245,CUST_1036,2023-02-01,API Access,4,Enterprise
2246,CUST_1036,2023-03-01,Dashboard,13,Enterprise
2247,CUST_1036,2023-03-01,Reports,10,Enterprise
2248,CUST_1036,2023-03-01,User Management,12,Enterprise
2249,CUST_1036,2023-03-01,API Access,8,Enterprise
2250,CUST_1036,2023-03-01,Advanced Analytics,21,Enterprise
2251,CUST_1036,2023-04-01,Dashboard,16,Enterprise
2252,CUST_1036,2023-04-01,Reports,20,Enterprise
2253,CUST_1036,2023-04-01,User Management,2,Enterprise
2254,CUST_1036,2023-04-01,API Access,10,Enterprise
2255,CUST_1036,2023-04-01,Advanced Analytics,17,Enterprise
2256,CUST_1036,2023-05-01,Dashboard,17,Enterprise
2257,CUST_1036,2023-05-01,Reports,6,Enterprise
2258,CUST_1036,2023-05-01,User Management,12,Enterprise
2259,CUST_1036,2023-06-01,Dashboard,9,Enterprise
2260,CUST_1036,2023-06-01,Reports,19,Enterprise
2261,CUST_1036,2023-06-01,User Management,17,Enterprise
2262,CUST_1036,2023-06-01,API Access,2,Enterprise
2263,CUST_1036,2023-07-01,Dashboard,10,Enterprise
2264,CUST_1036,2023-07-01,User Management,3,Enterprise
2265,CUST_1036,2023-07-01,API Access,14,Enterprise
2266,CUST_1036,2023-07-01,Advanced Analytics,10,Enterprise
2267,CUST_1036,2023-08-01,Dashboard,8,Enterprise
2268,CUST_1036,2023-08-01,Reports,28,Enterprise
2269,CUST_1036,2023-08-01,User Management,30,Enterprise
2270,CUST_1036,2023-08-01,API Access,14,Enterprise
2271,CUST_1036,2023-09-01,Dashboard,1,Enterprise
2272,CUST_1036,2023-09-01,Reports,8,Enterprise
2273,CUST_1036,2023-09-01,User Management,5,Enterprise
2274,CUST_1036,2023-09-01,API Access,12,Enterprise
2275,CUST_1036,2023-09-01,Advanced Analytics,18,Enterprise
2276,CUST_1036,2023-10-01,Dashboard,11,Enterprise
2277,CUST_1036,2023-10-01,Reports,17,Enterprise
2278,CUST_1036,2023-10-01,User Management,1,Enterprise
2279,CUST_1036,2023-11-01,Dashboard,22,Enterprise
2280,CUST_1036,2023-11-01,Reports,25,Enterprise
2281,CUST_1036,2023-11-01,User Management,30,Enterprise
2282,CUST_1036,2023-11-01,API Access,9,Enterprise
2283,CUST_1036,2023-11-01,Advanced Analytics,10,Enterprise
2284,CUST_1036,2023-12-01,Dashboard,7,Enterprise
2285,CUST_1036,2023-12-01,Reports,1,Enterprise
2286,CUST_1036,2023-12-01,Advanced Analytics,10,Enterprise
2287,CUST_1036,2024-01-01,Dashboard,17,Enterprise
2288,CUST_1036,2024-01-01,Reports,9,Enterprise
2289,CUST_1036,2024-01-01,User Management,6,Enterprise
2290,CUST_1036,2024-01-01,Advanced Analytics,10,Enterprise
2291,CUST_1036,2024-02-01,Dashboard,8,Enterprise
2292,CUST_1036,2024-02-01,User Management,18,Enterprise
2293,CUST_1036,2024-02-01,API Access,7,Enterprise
2294,CUST_1036,2024-02-01,Advanced Analytics,10,Enterprise
2295,CUST_1036,2024-03-01,Dashboard,14,Enterprise
2296,CUST_1036,2024-03-01,Reports,18,Enterprise
2297,CUST_1036,2024-03-01,User Management,4,Enterprise
2298,CUST_1036,2024-03-01,Advanced Analytics,1,Enterprise
2299,CUST_1036,2024-04-01,Dashboard,1,Enterprise
2300,CUST_1036,2024-04-01,Reports,28,Enterprise
2301,CUST_1036,2024-04-01,User Management,14,Enterprise
2302,CUST_1036,2024-04-01,API Access,6,Enterprise
2303,CUST_1036,2024-04-01,Advanced Analytics,4,Enterprise
2304,CUST_1036,2024-05-01,Dashboard,16,Enterprise
2305,CUST_1036,2024-05-01,User Management,17,Enterprise
2306,CUST_1036,2024-05-01,API Access,1,Enterprise
2307,CUST_1036,2024-06-01,Dashboard,8,Enterprise
2308,CUST_1036,2024-06-01,Reports,2,Enterprise
2309,CUST_1036,2024-06-01,User Management,12,Enterprise
2310,CUST_1036,2024-06-01,API Access,10,Enterprise
2311,CUST_1036,2024-06-01,Advanced Analytics,24,Enterprise
2312,CUST_1036,2024-07-01,Dashboard,19,Enterprise
2313,CUST_1036,2024-07-01,Reports,7,Enterprise
2314,CUST_1036,2024-07-01,User Management,2,Enterprise
2315,CUST_1036,2024-07-01,API Access,10,Enterprise
2316,CUST_1036,2024-08-01,Dashboard,18,Enterprise
2317,CUST_1036,2024-08-01,Reports,13,Enterprise
2318,CUST_1036,2024-08-01,User Management,5,Enterprise
2319,CUST_1036,2024-08-01,API Access,4,Enterprise
2320,CUST_1036,2024-08-01,Advanced Analytics,6,Enterprise
2321,CUST_1036,2024-09-01,Dashboard,9,Enterprise
2322,CUST_1036,2024-09-01,Reports,11,Enterprise
2323,CUST_1036,2024-09-01,User Management,18,Enterprise
2324,CUST_1036,2024-09-01,API Access,3,Enterprise
2325,CUST_1036,2024-10-01,Dashboard,24,Enterprise
2326,CUST_1036,2024-10-01,Reports,15,Enterprise
2327,CUST_1036,2024-10-01,API Access,7,Enterprise
